pacote,versao,local_lockfile,tipo,marcado_dev,opcional,candidato_windows_x64,script_instalacao_declarado,os_declarado,cpu_declarada,node_engines,origem_url,host_origem,integridade_algoritmo,categoria_avaliacao,pontos_para_revisao,cadeia_exemplo,situacao_nexus
@rolldown/pluginutils,1.0.0-rc.4,node_modules/@rolldown/pluginutils,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@rolldown/pluginutils/-/pluginutils-1.0.0-rc.4.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,release candidate (verificar política de pré-lançamento),@angular/build@21.2.21 > rolldown@1.0.0-rc.4 > @rolldown/pluginutils@1.0.0-rc.4,NAO_VERIFICADA
@rollup/rollup-android-arm-eabi,4.63.1,node_modules/@rollup/rollup-android-arm-eabi,transitiva,true,true,false,false,android,arm,,https://registry.npmjs.org/@rollup/rollup-android-arm-eabi/-/rollup-android-arm-eabi-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-android-arm-eabi@4.63.1,NAO_VERIFICADA
@rollup/rollup-android-arm64,4.63.1,node_modules/@rollup/rollup-android-arm64,transitiva,true,true,false,false,android,arm64,,https://registry.npmjs.org/@rollup/rollup-android-arm64/-/rollup-android-arm64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-android-arm64@4.63.1,NAO_VERIFICADA
@rollup/rollup-darwin-arm64,4.63.1,node_modules/@rollup/rollup-darwin-arm64,transitiva,true,true,false,false,darwin,arm64,,https://registry.npmjs.org/@rollup/rollup-darwin-arm64/-/rollup-darwin-arm64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-darwin-arm64@4.63.1,NAO_VERIFICADA
@rollup/rollup-darwin-x64,4.63.1,node_modules/@rollup/rollup-darwin-x64,transitiva,true,true,false,false,darwin,x64,,https://registry.npmjs.org/@rollup/rollup-darwin-x64/-/rollup-darwin-x64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-darwin-x64@4.63.1,NAO_VERIFICADA
@rollup/rollup-freebsd-arm64,4.63.1,node_modules/@rollup/rollup-freebsd-arm64,transitiva,true,true,false,false,freebsd,arm64,,https://registry.npmjs.org/@rollup/rollup-freebsd-arm64/-/rollup-freebsd-arm64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-freebsd-arm64@4.63.1,NAO_VERIFICADA
@rollup/rollup-freebsd-x64,4.63.1,node_modules/@rollup/rollup-freebsd-x64,transitiva,true,true,false,false,freebsd,x64,,https://registry.npmjs.org/@rollup/rollup-freebsd-x64/-/rollup-freebsd-x64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-freebsd-x64@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-arm-gnueabihf,4.63.1,node_modules/@rollup/rollup-linux-arm-gnueabihf,transitiva,true,true,false,false,linux,arm,,https://registry.npmjs.org/@rollup/rollup-linux-arm-gnueabihf/-/rollup-linux-arm-gnueabihf-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-arm-gnueabihf@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-arm-musleabihf,4.63.1,node_modules/@rollup/rollup-linux-arm-musleabihf,transitiva,true,true,false,false,linux,arm,,https://registry.npmjs.org/@rollup/rollup-linux-arm-musleabihf/-/rollup-linux-arm-musleabihf-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-arm-musleabihf@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-arm64-gnu,4.63.1,node_modules/@rollup/rollup-linux-arm64-gnu,transitiva,true,true,false,false,linux,arm64,,https://registry.npmjs.org/@rollup/rollup-linux-arm64-gnu/-/rollup-linux-arm64-gnu-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-arm64-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-arm64-musl,4.63.1,node_modules/@rollup/rollup-linux-arm64-musl,transitiva,true,true,false,false,linux,arm64,,https://registry.npmjs.org/@rollup/rollup-linux-arm64-musl/-/rollup-linux-arm64-musl-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-arm64-musl@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-loong64-gnu,4.63.1,node_modules/@rollup/rollup-linux-loong64-gnu,transitiva,true,true,false,false,linux,loong64,,https://registry.npmjs.org/@rollup/rollup-linux-loong64-gnu/-/rollup-linux-loong64-gnu-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-loong64-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-loong64-musl,4.63.1,node_modules/@rollup/rollup-linux-loong64-musl,transitiva,true,true,false,false,linux,loong64,,https://registry.npmjs.org/@rollup/rollup-linux-loong64-musl/-/rollup-linux-loong64-musl-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-loong64-musl@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-ppc64-gnu,4.63.1,node_modules/@rollup/rollup-linux-ppc64-gnu,transitiva,true,true,false,false,linux,ppc64,,https://registry.npmjs.org/@rollup/rollup-linux-ppc64-gnu/-/rollup-linux-ppc64-gnu-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-ppc64-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-ppc64-musl,4.63.1,node_modules/@rollup/rollup-linux-ppc64-musl,transitiva,true,true,false,false,linux,ppc64,,https://registry.npmjs.org/@rollup/rollup-linux-ppc64-musl/-/rollup-linux-ppc64-musl-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-ppc64-musl@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-riscv64-gnu,4.63.1,node_modules/@rollup/rollup-linux-riscv64-gnu,transitiva,true,true,false,false,linux,riscv64,,https://registry.npmjs.org/@rollup/rollup-linux-riscv64-gnu/-/rollup-linux-riscv64-gnu-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-riscv64-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-riscv64-musl,4.63.1,node_modules/@rollup/rollup-linux-riscv64-musl,transitiva,true,true,false,false,linux,riscv64,,https://registry.npmjs.org/@rollup/rollup-linux-riscv64-musl/-/rollup-linux-riscv64-musl-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-riscv64-musl@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-s390x-gnu,4.63.1,node_modules/@rollup/rollup-linux-s390x-gnu,transitiva,true,true,false,false,linux,s390x,,https://registry.npmjs.org/@rollup/rollup-linux-s390x-gnu/-/rollup-linux-s390x-gnu-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-s390x-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-x64-gnu,4.63.1,node_modules/@rollup/rollup-linux-x64-gnu,transitiva,true,true,false,false,linux,x64,,https://registry.npmjs.org/@rollup/rollup-linux-x64-gnu/-/rollup-linux-x64-gnu-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-x64-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-linux-x64-musl,4.63.1,node_modules/@rollup/rollup-linux-x64-musl,transitiva,true,true,false,false,linux,x64,,https://registry.npmjs.org/@rollup/rollup-linux-x64-musl/-/rollup-linux-x64-musl-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-linux-x64-musl@4.63.1,NAO_VERIFICADA
@rollup/rollup-openbsd-x64,4.63.1,node_modules/@rollup/rollup-openbsd-x64,transitiva,true,true,false,false,openbsd,x64,,https://registry.npmjs.org/@rollup/rollup-openbsd-x64/-/rollup-openbsd-x64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-openbsd-x64@4.63.1,NAO_VERIFICADA
@rollup/rollup-openharmony-arm64,4.63.1,node_modules/@rollup/rollup-openharmony-arm64,transitiva,true,true,false,false,openharmony,arm64,,https://registry.npmjs.org/@rollup/rollup-openharmony-arm64/-/rollup-openharmony-arm64-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-openharmony-arm64@4.63.1,NAO_VERIFICADA
@rollup/rollup-win32-arm64-msvc,4.63.1,node_modules/@rollup/rollup-win32-arm64-msvc,transitiva,true,true,false,false,win32,arm64,,https://registry.npmjs.org/@rollup/rollup-win32-arm64-msvc/-/rollup-win32-arm64-msvc-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-win32-arm64-msvc@4.63.1,NAO_VERIFICADA
@rollup/rollup-win32-ia32-msvc,4.63.1,node_modules/@rollup/rollup-win32-ia32-msvc,transitiva,true,true,false,false,win32,ia32,,https://registry.npmjs.org/@rollup/rollup-win32-ia32-msvc/-/rollup-win32-ia32-msvc-4.63.1.tgz,registry.npmjs.org,sha512,EXCLUIDO_WINDOWS_X64,incompatível com Windows x64 pelos metadados: opcional,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-win32-ia32-msvc@4.63.1,NAO_VERIFICADA
@rollup/rollup-win32-x64-gnu,4.63.1,node_modules/@rollup/rollup-win32-x64-gnu,transitiva,true,true,true,false,win32,x64,,https://registry.npmjs.org/@rollup/rollup-win32-x64-gnu/-/rollup-win32-x64-gnu-4.63.1.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"artefato nativo Windows x64: confirmar disponibilidade | opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-win32-x64-gnu@4.63.1,NAO_VERIFICADA
@rollup/rollup-win32-x64-msvc,4.63.1,node_modules/@rollup/rollup-win32-x64-msvc,transitiva,true,true,true,false,win32,x64,,https://registry.npmjs.org/@rollup/rollup-win32-x64-msvc/-/rollup-win32-x64-msvc-4.63.1.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"artefato nativo Windows x64: confirmar disponibilidade | opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @rollup/rollup-win32-x64-msvc@4.63.1,NAO_VERIFICADA
@schematics/angular,21.2.21,node_modules/@schematics/angular,transitiva,true,false,true,false,,,^20.19.0 || ^22.12.0 || >=24.0.0,https://registry.npmjs.org/@schematics/angular/-/angular-21.2.21.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @schematics/angular@21.2.21,NAO_VERIFICADA
@sigstore/bundle,4.0.0,node_modules/@sigstore/bundle,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@sigstore/bundle/-/bundle-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/bundle@4.0.0,NAO_VERIFICADA
@sigstore/core,3.2.1,node_modules/@sigstore/core,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@sigstore/core/-/core-3.2.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/core@3.2.1,NAO_VERIFICADA
@sigstore/protobuf-specs,0.5.2,node_modules/@sigstore/protobuf-specs,transitiva,true,false,true,false,,,^18.17.0 || >=20.5.0,https://registry.npmjs.org/@sigstore/protobuf-specs/-/protobuf-specs-0.5.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/protobuf-specs@0.5.2,NAO_VERIFICADA
@sigstore/sign,4.1.1,node_modules/@sigstore/sign,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@sigstore/sign/-/sign-4.1.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/sign@4.1.1,NAO_VERIFICADA
@sigstore/tuf,4.0.2,node_modules/@sigstore/tuf,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@sigstore/tuf/-/tuf-4.0.2.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/tuf@4.0.2,NAO_VERIFICADA
@sigstore/verify,3.1.1,node_modules/@sigstore/verify,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@sigstore/verify/-/verify-3.1.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/verify@3.1.1,NAO_VERIFICADA
@standard-schema/spec,1.1.0,node_modules/@standard-schema/spec,transitiva,false,false,true,false,,,,https://registry.npmjs.org/@standard-schema/spec/-/spec-1.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/forms@21.2.21 > @standard-schema/spec@1.1.0,NAO_VERIFICADA
@tufjs/canonical-json,2.0.0,node_modules/@tufjs/canonical-json,transitiva,true,false,true,false,,,^16.14.0 || >=18.0.0,https://registry.npmjs.org/@tufjs/canonical-json/-/canonical-json-2.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/tuf@4.0.2 > tuf-js@4.1.0 > @tufjs/models@4.1.0 > @tufjs/canonical-json@2.0.0,NAO_VERIFICADA
@tufjs/models,4.1.0,node_modules/@tufjs/models,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/@tufjs/models/-/models-4.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > sigstore@4.1.1 > @sigstore/tuf@4.0.2 > tuf-js@4.1.0 > @tufjs/models@4.1.0,NAO_VERIFICADA
@tybys/wasm-util,0.10.3,node_modules/@tybys/wasm-util,transitiva,true,true,true,false,,,,https://registry.npmjs.org/@tybys/wasm-util/-/wasm-util-0.10.3.tgz,registry.npmjs.org,sha512,CANDIDATO_OPCIONAL,"opcional: ausência pode afetar desempenho ou build, depende do consumidor",@angular/build@21.2.21 > rolldown@1.0.0-rc.4 > @rolldown/binding-wasm32-wasi@1.0.0-rc.4 > @napi-rs/wasm-runtime@1.2.3 > @tybys/wasm-util@0.10.3,NAO_VERIFICADA
@types/estree,1.0.9,node_modules/@types/estree,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@types/estree/-/estree-1.0.9.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > vite@7.3.6 > rollup@4.63.1 > @types/estree@1.0.9,NAO_VERIFICADA
@vitejs/plugin-basic-ssl,2.1.4,node_modules/@vitejs/plugin-basic-ssl,transitiva,true,false,true,false,,,^18.0.0 || ^20.0.0 || >=22.0.0,https://registry.npmjs.org/@vitejs/plugin-basic-ssl/-/plugin-basic-ssl-2.1.4.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > @vitejs/plugin-basic-ssl@2.1.4,NAO_VERIFICADA
@yarnpkg/lockfile,1.1.0,node_modules/@yarnpkg/lockfile,transitiva,true,false,true,false,,,,https://registry.npmjs.org/@yarnpkg/lockfile/-/lockfile-1.1.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @yarnpkg/lockfile@1.1.0,NAO_VERIFICADA
abbrev,4.0.0,node_modules/abbrev,transitiva,true,false,true,false,,,^20.17.0 || >=22.9.0,https://registry.npmjs.org/abbrev/-/abbrev-4.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/run-script@10.0.4 > node-gyp@12.4.0 > nopt@9.0.0 > abbrev@4.0.0,NAO_VERIFICADA
accepts,2.0.0,node_modules/accepts,transitiva,true,false,true,false,,,>= 0.6,https://registry.npmjs.org/accepts/-/accepts-2.0.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @modelcontextprotocol/sdk@1.30.0 > express@5.2.1 > accepts@2.0.0,NAO_VERIFICADA
agent-base,7.1.4,node_modules/agent-base,transitiva,true,false,true,false,,,>= 14,https://registry.npmjs.org/agent-base/-/agent-base-7.1.4.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > https-proxy-agent@7.0.6 > agent-base@7.1.4,NAO_VERIFICADA
ajv,8.18.0,node_modules/ajv,transitiva,true,false,true,false,,,,https://registry.npmjs.org/ajv/-/ajv-8.18.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/core@21.2.21 > ajv@8.18.0,NAO_VERIFICADA
ajv-formats,3.0.1,node_modules/ajv-formats,transitiva,true,false,true,false,,,,https://registry.npmjs.org/ajv-formats/-/ajv-formats-3.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > @angular-devkit/core@21.2.21 > ajv-formats@3.0.1,NAO_VERIFICADA
algoliasearch,5.48.1,node_modules/algoliasearch,transitiva,true,false,true,false,,,>= 14.0.0,https://registry.npmjs.org/algoliasearch/-/algoliasearch-5.48.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > algoliasearch@5.48.1,NAO_VERIFICADA
ansi-escapes,7.3.0,node_modules/ansi-escapes,transitiva,true,false,true,false,,,>=18,https://registry.npmjs.org/ansi-escapes/-/ansi-escapes-7.3.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/build@21.2.21 > listr2@9.0.5 > log-update@6.1.0 > ansi-escapes@7.3.0,NAO_VERIFICADA
ansi-regex,5.0.1,node_modules/wrap-ansi/node_modules/ansi-regex,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/ansi-regex/-/ansi-regex-5.0.1.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > wrap-ansi@6.2.0 > strip-ansi@6.0.1 > ansi-regex@5.0.1,NAO_VERIFICADA
ansi-regex,6.3.0,node_modules/ansi-regex,transitiva,true,false,true,false,,,>=12,https://registry.npmjs.org/ansi-regex/-/ansi-regex-6.3.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > log-update@6.1.0 > strip-ansi@7.2.0 > ansi-regex@6.3.0,NAO_VERIFICADA
ansi-styles,4.3.0,node_modules/wrap-ansi/node_modules/ansi-styles,transitiva,true,false,true,false,,,>=8,https://registry.npmjs.org/ansi-styles/-/ansi-styles-4.3.0.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > @inquirer/confirm@5.1.21 > @inquirer/core@10.3.2 > wrap-ansi@6.2.0 > ansi-styles@4.3.0,NAO_VERIFICADA
ansi-styles,6.2.3,node_modules/ansi-styles,transitiva,true,false,true,false,,,>=12,https://registry.npmjs.org/ansi-styles/-/ansi-styles-6.2.3.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,nome com múltiplas versões: homologar cada versão separadamente,@angular/build@21.2.21 > listr2@9.0.5 > wrap-ansi@9.0.2 > ansi-styles@6.2.3,NAO_VERIFICADA
balanced-match,4.0.4,node_modules/balanced-match,transitiva,true,false,true,false,,,18 || 20 || >=22,https://registry.npmjs.org/balanced-match/-/balanced-match-4.0.4.tgz,registry.npmjs.org,sha512,CANDIDATO_NAO_OPCIONAL,artefato sem bloqueio específico conhecido; acesso Nexus não verificado,@angular/cli@21.2.21 > pacote@21.5.1 > @npmcli/package-json@7.0.5 > glob@13.0.6 > minimatch@10.2.6 > brace-expansion@5.0.9 > balanced-match@4.0.4,NAO_VERIFICADA
